parameter	Method	Error_moyenne	Error_ecart_type	NMI_moyenne	NMI_ecart_type	ARI_moyenne	ARI_ecart_type
0.0533333333333333	graph-tool	0.4841	0.0482	0.3155	0.0835	0.181	0.0987
0.0533333333333333	mFROST	0	0	1	0	1	0
0.0666666666666667	Bias-adjusted SoS	0.3472	0.0453	0.5498	0.0902	0.4624	0.0983
0.0666666666666667	DC-MASE	0.0111	0.0101	0.9536	0.0407	0.9671	0.0299
0.0666666666666667	MASE	0.4202	0.0818	0.4098	0.1495	0.3067	0.1711
0.0666666666666667	OLMF	0.4183	0.0832	0.425	0.1447	0.3102	0.1685
0.0666666666666667	Sum A	0.3334	7e-04	0.5791	0.003	0.493	0.002
0.0666666666666667	graph-tool	0.3613	0.1657	0.507	0.2409	0.4087	0.2877
0.0666666666666667	mFROST	0	0	1	0	1	0
0.08	Bias-adjusted SoS	0.3368	0.0235	0.5719	0.0483	0.4855	0.0513
0.08	DC-MASE	5e-04	0.0018	0.9976	0.0081	0.9984	0.0055
0.08	MASE	0.1402	0.1816	0.8119	0.2483	0.7773	0.2928
0.08	OLMF	0.4017	0.0822	0.4561	0.141	0.3458	0.1656
0.08	Sum A	0.3333	0	0.5794	0	0.4932	0
0.08	graph-tool	0.02	0.076	0.9732	0.0995	0.9674	0.1207
0.08	mFROST	0	0	1	0	1	0
0.0933333333333333	Bias-adjusted SoS	0.3367	0.0235	0.5733	0.0408	0.4861	0.0483
0.0933333333333333	DC-MASE	1e-04	9e-04	0.9994	0.0042	0.9996	0.0028
0.0933333333333333	MASE	0.0033	0.0333	0.9958	0.0421	0.9949	0.0507
0.0933333333333333	OLMF	0.4035	0.0922	0.4526	0.1527	0.3411	0.1792
0.0933333333333333	Sum A	0.3333	0	0.5794	0	0.4932	0
0.0933333333333333	graph-tool	0.0033	0.0235	0.9942	0.0408	0.9927	0.0513
0.0933333333333333	mFROST	0	0	1	0	1	0
0.106666666666667	Bias-adjusted SoS	0.3383	0.0286	0.5707	0.0497	0.4829	0.0588
0.106666666666667	DC-MASE	0	0	1	0	1	0
0.106666666666667	MASE	0	0	1	0	1	0
0.106666666666667	OLMF	0.4035	0.0922	0.452	0.1529	0.3396	0.1786
0.106666666666667	Sum A	0.3333	0	0.5794	0	0.4932	0
0.106666666666667	graph-tool	0.0067	0.0405	0.9897	0.0582	0.9874	0.0716
0.106666666666667	mFROST	0	0	1	0	1	0
0.12	Bias-adjusted SoS	0.335	0.0167	0.5765	0.029	0.4898	0.0343
0.12	DC-MASE	0.0033	0.0333	0.9958	0.0421	0.9957	0.0432
0.12	MASE	0	0	1	0	1	0
0.12	OLMF	0.4017	0.1088	0.4523	0.1719	0.3399	0.2017
0.12	Sum A	0.3333	0	0.5794	0	0.4932	0
0.12	graph-tool	0.0051	0.0286	0.9907	0.0497	0.9887	0.0625
0.12	mFROST	0	0	1	0	1	0
0.133333333333333	Bias-adjusted SoS	0.3333	0	0.5794	0	0.4932	0
0.133333333333333	DC-MASE	0.0033	0.0333	0.9958	0.0421	0.9957	0.0432
0.133333333333333	MASE	0	0	1	0	1	0
0.133333333333333	OLMF	0.3967	0.108	0.4623	0.1709	0.3514	0.2008
0.133333333333333	Sum A	0.3333	0	0.5794	0	0.4932	0
0.133333333333333	graph-tool	0.005	0.0286	0.9913	0.0497	0.9891	0.0625
0.133333333333333	mFROST	0	0	1	0	1	0
0.146666666666667	Bias-adjusted SoS	0.3333	0	0.5794	0	0.4932	0
0.146666666666667	DC-MASE	0	0	1	0	1	0
0.146666666666667	MASE	0	0	1	0	1	0
0.146666666666667	OLMF	0.3882	0.1206	0.4713	0.1869	0.3633	0.2192
0.146666666666667	Sum A	0.3333	0	0.5794	0	0.4932	0
0.146666666666667	graph-tool	0.0034	0.0235	0.9939	0.0408	0.9925	0.0513
0.146666666666667	mFROST	0	0	1	0	1	0
0.16	Bias-adjusted SoS	0.3333	0	0.5794	0	0.4932	0
0.16	DC-MASE	0.0033	0.0333	0.9958	0.0421	0.9957	0.0432
0.16	MASE	0	0	1	0	1	0
0.16	OLMF	0.4017	0.1163	0.4512	0.1808	0.3378	0.212
0.16	Sum A	0.3333	0	0.5794	0	0.4932	0
0.16	graph-tool	0.0017	0.0167	0.9971	0.029	0.9964	0.0364
0.16	mFROST	0	0	1	0	1	0
