parameter	Method	Error_moyenne	Error_ecart_type	NMI_moyenne	NMI_ecart_type	ARI_moyenne	ARI_ecart_type
0.08	DC-MASE	0.0066	0.0385	0.9802	0.0858	0.9836	0.0831
0.08	MASE	0.0063	0.0404	0.9822	0.0864	0.985	0.0847
0.08	OLMF	0.3061	0.2747	0.5134	0.4433	0.49	0.4492
0.08	Sum A	0.3237	0.2179	0.3589	0.3229	0.3773	0.3461
0.08	graph-tool	0.0037	0.034	0.9915	0.0721	0.9915	0.0749
0.08	mFROST	7e-04	0.0042	0.9972	0.0169	0.998	0.0124
0.0933333333333333	Bias-adjusted SoS	0.0238	0.093	0.95	0.1719	0.9514	0.173
0.0933333333333333	DC-MASE	0.0111	0.0571	0.9793	0.0975	0.9806	0.0965
0.0933333333333333	MASE	0.0031	0.0183	0.9893	0.0554	0.9913	0.0489
0.0933333333333333	OLMF	0.2936	0.2713	0.5388	0.437	0.5126	0.4438
0.0933333333333333	Sum A	0.3116	0.2169	0.3764	0.3292	0.3951	0.3513
0.0933333333333333	graph-tool	9e-04	0.0051	0.9968	0.019	0.9975	0.0148
0.0933333333333333	mFROST	1e-04	0.0013	0.9994	0.006	0.9996	0.004
0.106666666666667	Bias-adjusted SoS	0.0205	0.0893	0.957	0.1621	0.9588	0.1622
0.106666666666667	DC-MASE	8e-04	0.0074	0.9972	0.0256	0.9977	0.0211
0.106666666666667	MASE	0.0012	0.0071	0.995	0.0279	0.9965	0.0204
0.106666666666667	OLMF	0.2899	0.2706	0.5418	0.4368	0.5171	0.4435
0.106666666666667	Sum A	0.2934	0.2136	0.4028	0.3311	0.4231	0.3514
0.106666666666667	graph-tool	9e-04	0.005	0.9969	0.0157	0.9973	0.0145
0.106666666666667	mFROST	1e-04	7e-04	0.9997	0.003	0.9998	0.002
0.12	Bias-adjusted SoS	0.0187	0.0846	0.9605	0.1554	0.9618	0.1556
0.12	DC-MASE	0.0015	0.0124	0.9946	0.0414	0.9957	0.0345
0.12	MASE	9e-04	0.0069	0.9966	0.0261	0.9975	0.02
0.12	OLMF	0.274	0.2705	0.5697	0.4377	0.5434	0.4458
0.12	Sum A	0.2739	0.2141	0.4365	0.3348	0.4573	0.3541
0.12	graph-tool	0.0011	0.0063	0.9965	0.0186	0.9967	0.018
0.12	mFROST	0	0	1	0	1	0
0.133333333333333	Bias-adjusted SoS	0.0166	0.0787	0.9649	0.1442	0.9659	0.1453
0.133333333333333	DC-MASE	5e-04	0.0047	0.9979	0.0186	0.9984	0.0139
0.133333333333333	MASE	3e-04	0.0022	0.9986	0.0091	0.999	0.0065
0.133333333333333	OLMF	0.2764	0.273	0.5689	0.4372	0.5424	0.4454
0.133333333333333	Sum A	0.2542	0.2106	0.4608	0.3348	0.4862	0.3539
0.133333333333333	graph-tool	0.0013	0.0127	0.9972	0.0248	0.9968	0.0305
0.133333333333333	mFROST	0	0	1	0	1	0
0.146666666666667	Bias-adjusted SoS	0.0149	0.075	0.9685	0.1369	0.9694	0.1381
0.146666666666667	DC-MASE	1e-04	7e-04	0.9997	0.003	0.9998	0.002
0.146666666666667	MASE	4e-04	0.0023	0.9983	0.0098	0.9988	0.0068
0.146666666666667	OLMF	0.2715	0.2683	0.5769	0.43	0.5488	0.4384
0.146666666666667	Sum A	0.2476	0.2138	0.4768	0.3395	0.5022	0.3585
0.146666666666667	graph-tool	3e-04	0.0027	0.9991	0.0087	0.9992	0.0078
0.146666666666667	mFROST	0	0	1	0	1	0
0.16	Bias-adjusted SoS	0.0149	0.0782	0.9706	0.1332	0.9712	0.1348
0.16	DC-MASE	1e-04	0.0013	0.9994	0.0059	0.9996	0.004
0.16	MASE	0	0	1	0	1	0
0.16	OLMF	0.2605	0.2756	0.5936	0.4412	0.5693	0.4501
0.16	Sum A	0.2345	0.2123	0.4969	0.3427	0.523	0.3595
0.16	graph-tool	7e-04	0.0051	0.9977	0.0149	0.9979	0.0145
0.16	mFROST	0	0	1	0	1	0
